"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"5.fa_aaua",2,10,185.994,162.932747080233,146.85,151.8425,73.75935,44.6,600.6,556,1.52967562381289,1.32513319952909,51.5238586201685
"5.op_ha",3,10,36.2781724576624,314.386395260854,107.882213920153,46.4361560446032,241.885839780506,-464.059405940594,455.351882160393,919.411288100987,-0.391864638079399,-1.45219860012624,99.4177074394266
"5.vc_ha",4,10,667.152811743588,410.291544635122,612.693784212908,600.073933585471,371.811518842649,274.766435986159,1596.17021276596,1321.4037767798,0.997237299128616,-0.0779545302296323,129.745578575562
"5.gm_ha",5,10,910.46307266413,363.458571005522,855.07452926638,880.581960209204,319.846266211349,419.950495049505,1640.02454991817,1220.07405486866,0.557404584957133,-0.856871087309268,114.935691948748
"5.nm_ha",6,10,-146.128503471066,247.246597274099,-84.3390085183032,-120.39725416565,194.612054545863,-628.228699551569,130.121698166115,758.350397717685,-0.772994810168852,-0.884665284336938,78.1862391112533
"5.fbi_ha",7,10,197.22575973701,215.993638822958,222.005106253985,222.846156406233,155.05099813901,-260.36303630363,449.851382423869,710.214418727499,-0.658163036623843,-0.539180826147555,68.3031858788319
"5.slr_ha",8,10,0.023628242738818,0.0102879317001899,0.0230716181045104,0.0229265998158459,0.00892368685029256,0.00846864686468647,0.0444009819967267,0.0359323351320402,0.428965040645987,-0.657489655990463,0.00325332965848486
"5.sck_glu",9,10,0.139188302609804,0.185610120010643,0.0875826731200141,0.102266934377564,0.129850071167733,0,0.573747551077526,0.573747551077526,1.21464813724844,0.243054557774724,0.0586950736010827
"5.sd_glu",10,10,1.13493551354052,0.56031612855518,0.99534801460549,1.07818876448484,0.547133997922631,0.513861386138614,2.20998363338789,1.69612224724927,0.575932887221749,-1.15994752802999,0.177187517596208
"5.sd_dc",11,10,0.291252658668352,0.341115660786026,0.139443889443889,0.257682844612036,0.20673951048951,0,0.851063829787234,0.851063829787234,0.425579245474632,-1.65638170696581,0.107870243363722
"5.lspec",12,10,0.919325141366689,0.128448313474505,0.961556862474148,0.951865543275619,0.0569957956958276,0.578327067461936,1,0.421672932538064,-1.77896447234584,2.0278969520273,0.0406189232186734
"5.feed_lu",13,10,302.939980190287,104.055516058481,307.092881000847,305.383857568622,130.579784443106,143.377162629758,442.951778724136,299.574616094379,-0.194380707731767,-1.5483574407387,32.9052433849026
"5.homefeed_per",14,10,0.157892791302189,0.293704031172345,0,0.107335580787163,0,0,0.720243266724587,0.720243266724587,1.19540282521197,-0.501886137469786,0.0928773696477705
"5.cspec",15,10,0.0806748586333111,0.128448313474505,0.0384431375258516,0.0481344567243809,0.0569957956958276,0,0.421672932538064,0.421672932538064,1.77896447234584,2.0278969520273,0.0406189232186734
"5.ifert_ha",16,10,90.9075396419886,63.3381208455785,85.2149772097568,89.6579229541458,66.3119504420367,0,191.81201278672,191.81201278672,0.300975864252798,-1.30816437704128,20.0292724587018
"5.arable_ha",17,10,0.0873161170205576,0.155947515167498,0,0.0592965303587419,0,0,0.39878892733564,0.39878892733564,1.13083044575791,-0.585207200376077,0.0493149343372948
"5.fodder_ha",18,10,0.0319353652874847,0.053693594772151,0,0.0192563588188485,0,0,0.165302782324059,0.165302782324059,1.44979787337537,0.909337709670519,0.0169794055242107
