"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"3.vc_ha",4,18,1916.11565502038,429.669291596944,1874.57420527144,1918.50773821363,425.485313456634,1124.54088050314,2669.4170984456,1544.87621794245,-0.0086530649251279,-1.0066415277909,101.27402325194
"3.gm_ha",5,18,1926.55181996667,449.937943755333,1834.91178122192,1920.26545703583,406.767007717042,964.314660309893,2989.37078651685,2025.05612620696,0.182588765674607,0.401710261094898,106.051390380842
"3.nm_ha",6,18,79.3476007629337,516.465150026958,193.585546635422,80.780027167711,147.160192429495,-1181.5494636472,1317.32584269663,2498.87530634383,-0.351205255018391,1.37114468829381,121.732003276863
"3.fbi_ha",7,18,318.185634913434,550.748856534189,338.849005212263,315.649334918491,290.570922366041,-1035.54231227652,1712.49438202247,2748.03669429899,0.0592613834696296,1.56819441840528,129.812750395354
"3.slr_ha",8,18,0.041118206754436,0.00469558457063882,0.0417776308218521,0.0411409280221557,0.00439636934951455,0.0306617363344051,0.0512111368909513,0.0205494005565461,-0.158122954384175,-0.145000573976429,0.00110675989717788
"3.sck_glu",9,18,0.00173650182402152,0.00736735329185054,0,0,0,0,0.0312570328323873,0.0312570328323873,3.56172304597668,11.3240740740741,0.00173650182402152
"3.sd_glu",10,18,2.05443489729977,0.325956460621986,2.04020978485116,2.04983883906848,0.255465520311149,1.35031082529475,2.83209590100541,1.48178507571067,0.204949475478858,0.380346380640114,0.076828674559124
"3.sd_dc",11,18,1.25919754927433,0.119394903725882,1.26306520314548,1.2581231120117,0.162407789111875,1.08547008547009,1.45011600928074,0.364645923810657,0.279204460479405,-1.37451702851418,0.0281416486878955
"3.lspec",12,18,0.933277920354884,0.110181681604632,0.971417413739262,0.949438598234186,0.0298870919971623,0.607984994640943,1,0.392015005359057,-2.06299131986481,2.90750674034124,0.0259700714083907
"3.feed_lu",13,18,629.316089846059,161.847634972692,624.737630912948,626.132123396728,144.532242216933,364.061346937466,945.514295943942,581.452949006476,0.171623136523636,-0.867612927894486,38.1478534027318
