"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"2.tn20_ha",34,13,1556.94555081431,274.597598344248,1426.21474067334,1540.50199364781,287.832648962872,1182.08853575482,2112.68169470524,930.593158950413,0.698629279398733,-0.72151562537744,76.1596708422656
"3.cluster",1,25,3,0,3,3,0,3,3,0,NA,NA,0
"3.fa_aaua",2,25,162.6404,76.4354541688607,141,157.758095238095,83.0256,58.92,332.21,273.29,0.465790727013559,-0.993714538830984,15.2870908337721
"3.op_ha",3,25,163.714078192822,398.083178012867,230.776824034335,181.358074557538,223.350096465871,-804.788235294118,1000.63120567376,1805.41944096788,-0.51945720774907,0.296995478631794,79.6166356025734
"3.vc_ha",4,25,347.331791009117,100.927722310934,348.948106591865,348.218569084032,127.103544930693,174.198804997284,536.228219644918,362.029414647634,-0.0409395104694771,-1.16360238227378,20.1855444621869
"3.gm_ha",5,25,1168.41892993993,659.945810987242,1024.07653560935,1035.97809591114,320.829631092913,549.087452471483,3442.9219858156,2893.83453334412,2.25018548811719,4.66342440324951,131.989162197448
"3.nm_ha",6,25,39.1391826414928,354.868555781444,54.7720797720798,46.1768886634503,245.968580643623,-766.858823529412,816.368794326241,1583.22761785565,-0.248941938462213,0.102781988397182,70.9737111562889
"3.fbi_ha",7,25,343.013344584075,284.989648508313,319.504687281377,335.69591864119,259.035968461404,-129.190683449006,978.156028368794,1107.3467118178,0.276683933228818,-0.737433138957221,56.9979297016626
"3.slr_ha",8,25,0.019036644687312,0.00918995211581383,0.0162806476484194,0.0184657296928232,0.00579473579848335,0.00324769147202607,0.0399991822047759,0.0367514907327498,0.723903278021988,-0.500265120838008,0.00183799042316277
"3.sck_glu",9,11,0.158426812691395,0.272501959574948,0,0.116528639909075,0,0,0.693937180423667,0.693937180423667,0.97554427031103,-0.993940603943231,0.082162432231518
"3.sd_glu",10,25,0.0946228566008923,0.152486868967625,0,0.0699920152693395,0,0,0.491133384734001,0.491133384734001,1.38780924194467,0.451162058183204,0.030497373793525
"3.sd_dc",11,25,0,0,0,0,0,0,0,0,NA,NA,0
"3.lspec",12,25,0.119730193406219,0.226283843310305,0,0.0773455615106845,0,0,0.810554164271167,0.810554164271167,1.66613142056169,1.61206301127236,0.045256768662061
"3.feed_lu",13,11,249.426165462214,279.986535673731,158.247422680412,216.4591405032,234.617628865979,0,795.555555555556,795.555555555556,0.836077378010664,-0.883019901384553,84.4191168346566
"3.homefeed_per",14,9,0.309114124724468,0.391793794830955,0.178300793438531,0.309114124724468,0.264348756351966,0,1,1,0.765057273922595,-1.18391143028864,0.130597931610318
"3.cspec",15,25,0.880269806593782,0.226283843310305,1,0.922654438489315,0,0.189445835728833,1,0.810554164271167,-1.66613142056169,1.61206301127237,0.045256768662061
"3.ifert_ha",16,25,126.341237399187,48.5150037547999,126.026349841195,126.615500984683,52.354043411308,35.7029041377538,206.667399549277,170.964495411523,0.0525164279489689,-1.12540837496206,9.70300075095998
"3.arable_ha",17,25,0.778421220387677,0.189960726113559,0.843059936908517,0.799953338911646,0.162071009415078,0.206409560021727,0.992061426340448,0.78565186631872,-1.12742077916161,0.953749691205642,0.0379921452227119
"3.fodder_ha",18,25,0.053168514441682,0.0315124441530543,0.047112104458299,0.050804681548409,0.018322665634058,0.00694864048338369,0.14360754985755,0.136658909374166,0.986652132485767,0.800048521200971,0.00630248883061087
"3.grass_ha",19,25,0.162349992915895,0.187507885886487,0.102260778128286,0.138650650821718,0.151611829652997,0,0.774579033134166,0.774579033134166,1.37411772130771,1.9733856465223,0.0375015771772974
"3.rough_grazing_ha",20,25,0.016547487531451,0.0286151569970657,0,0.0113577206071748,0,0,0.116260923845194,0.116260923845194,1.87542409797582,3.32481375466378,0.00572303139941314
"3.wood_aua_p",21,25,0.0103119021901326,0.0205156206333519,0,0.00571201178819515,0,0,0.0890648193963385,0.0890648193963385,2.50850902683087,6.28057114997386,0.00410312412667037
"3.fwood_aua_p",22,25,0.00559640771002133,0.0164788419992397,0,0.00190038719356662,0,0,0.0791687283523008,0.0791687283523008,3.58572954877134,12.9520226815933,0.00329576839984794
"3.nue",23,25,0.947632,0.335298036230456,0.899,0.911433333333333,0.25159722,0.4168,2.0783,1.6615,1.44629261253616,2.90220550666722,0.0670596072460911
"3.farm_n_surplus",24,25,12.4276,36.5516240268473,14.88,13.6747619047619,34.188756,-74.31,83.38,157.69,-0.27299601737129,-0.0210424778687197,7.31032480536946
"3.dsecxx613*",25,25,1.84,1.74833253892578,1,1.47619047619048,0,1,7,6,1.80622790721555,1.88550342887111,0.349666507785156
"3.dseczz612*",26,25,1.04,0.2,1,1,0,1,2,1,4.416,18.2352,0.04
"3.outputinputlesssubsratio",27,25,1.077976,0.237227865634148,1.04903,1.07476285714286,0.224940072,0.69115,1.54636,0.85521,0.139583916558549,-1.04471186110022,0.0474455731268296
"3.fo_kg_ha",28,25,5645.27028833678,2463.2690202983,5990.43997383055,5860.93858082385,2696.9193662109,1.63454124903624,8997.01716738198,8995.38262613294,-0.665750912642499,-0.577250212717169,492.65380405966
"3.netem_ha",29,25,2358.27021673974,894.299923767711,2587.20600858369,2431.62539447825,821.395543958464,-96.6811515480717,3601.95819218376,3698.63934373183,-0.864115375217644,0.10464618192387,178.859984753542
"3.ghg_ha",30,25,2476.65694764018,746.983542771132,2657.32188841202,2516.1165549938,785.562278898289,968.066268332428,3601.95819218376,2633.89192385133,-0.462027307455097,-1.06015491360992,149.396708554226
"3.tde_ha",31,25,431.04169965178,132.202425584325,421.73276857913,428.220294841992,132.674300948307,201.357773251867,699.078549848943,497.720776597076,0.246117873907505,-0.768188643205777,26.4404851168649
"3.tie_ha",32,25,997.173322090676,405.860067408162,1054.03618937454,987.561059050541,512.010693941316,378.036494474428,1883.29113924051,1505.25464476608,0.129974441768639,-1.03216694031919,81.1720134816323
"3.tch4_ha",33,25,265.457857133033,461.47267056696,0,191.171328563265,0,0,1425.65407350296,1425.65407350296,1.36975540243653,0.244507173120803,92.2945341133921
"3.tn20_ha",34,25,782.984068764692,268.176805227102,797.151898734177,785.472229510027,319.851760975014,227.816404128191,1264.17759051186,1036.36118638367,-0.0783591467921665,-0.981963634047126,53.6353610454203
