"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"3.cluster",1,66,3,0,3,3,0,3,3,0,NA,NA,0
"3.fa_aaua",2,66,180.828636363636,118.991658542636,153.3,162.580185185185,79.02258,47,651.93,604.93,1.59570241957943,2.78572358923191,14.6468606641167
"3.op_ha",3,66,-69.756001083176,248.007983114722,-10.1584884316571,-60.6401944005851,236.707451402777,-644.619826756497,482.83424077435,1127.45406753085,-0.335730557953564,-0.795002816754412,30.5276724163683
"3.vc_ha",4,66,463.937027418445,149.650559692315,460.180585401769,454.045459766495,122.177144313621,189.664,1083.74264637221,894.07864637221,1.08495917214886,2.98914365455822,18.4207105184187
"3.gm_ha",5,66,805.383943068946,314.224531079527,729.872609808337,764.97288143803,255.252582538972,300.982735723772,1751.77917107727,1450.7964353535,1.25121848531032,1.36174022309451,38.6783660328606
"3.nm_ha",6,66,-130.092390170749,239.858288646443,-109.066652591371,-127.552403786057,267.651225500195,-725.928777670837,500.642770719903,1226.57154839074,-0.0838286994544708,-0.281958827840124,29.5245143732419
"3.fbi_ha",7,66,151.059470960176,218.180309811705,139.746708969497,142.067595422334,206.9878069333,-343.743984600577,700.650332728373,1044.39431732895,0.376921267317396,0.0731154469301916,26.8561396370555
"3.slr_ha",8,66,0.0235966276309148,0.0046121681745256,0.023233942996591,0.023094645099761,0.00332905963810775,0.014778640776699,0.0395272496831432,0.0247486089064442,1.11069413752116,1.74165660349447,0.000567718657249784
"3.sck_glu",9,66,0.552140392965666,0.192836651638955,0.549439154018718,0.554174416085405,0.20511846564897,0.0393274997542031,1.11111111111111,1.07178361135691,-0.0201521742248988,0.0156895278149696,0.0237365509657012
"3.sd_glu",10,66,1.11658541983504,0.180437654524253,1.0977227696241,1.10360480671327,0.150318620487374,0.777161152614728,1.6649556400507,0.887794487435969,0.674329191372722,0.399934670183768,0.022210339924204
"3.sd_dc",11,66,0.00369450128292572,0.0300142703084654,0,0,0,0,0.243837084673098,0.243837084673098,7.75849397687915,59.0902203856749,0.00369450128292572
"3.lspec",12,66,0.978047352351567,0.0437001175933853,0.999298208637675,0.988520346784464,0.00104047587378364,0.773966645959765,1,0.226033354040235,-2.85257713649105,8.57125017893551,0.00537911263054197
"3.feed_lu",13,66,173.959558006765,67.6820325099779,165.684293128187,172.322829362633,78.4162059359084,38.4235100247185,312.853058890795,274.429548866076,0.202627759904687,-0.956562037069093,8.33108229416485
"3.homefeed_per",14,66,0.205437559275218,0.235956242668358,0.0295848870535302,0.18039353440614,0.0438625535455638,0,0.893917963224894,0.893917963224894,0.639142489233784,-0.780667779124105,0.0290442057159295
"3.cspec",15,66,0.0219526476484326,0.0437001175933853,0.0007017913623254,0.0114796532155356,0.00104047587378364,0,0.226033354040235,0.226033354040235,2.85257713649105,8.57125017893553,0.00537911263054197
"3.ifert_ha",16,66,94.1067303902058,37.2945207584283,93.1516111683772,95.3619345576513,35.9107508052771,0,180.451527224436,180.451527224436,-0.282216762246808,0.0201402645180573,4.59063816551461
"3.arable_ha",17,66,0.0753133188824502,0.0874722057155039,0.0551548478656319,0.0637448232571659,0.0817725774455859,0,0.362999299229152,0.362999299229152,0.99066246558283,0.500356721264268,0.0107670842207723
"3.fodder_ha",18,66,0.0160182740149347,0.0252531545029162,0,0.0111194166037184,0,0,0.0909305807264991,0.0909305807264991,1.43334326165484,0.901896080529564,0.00310844843969541
"3.grass_ha",19,66,0.80517644414666,0.141120457222225,0.83264952440845,0.818631980913996,0.108575718555686,0.354770690564049,1,0.645229309435951,-1.09434968326948,1.15563382754373,0.0173707274871689
"3.rough_grazing_ha",20,63,0.473832205956635,0.773339769729291,0.197133722234687,0.303645090184297,0.265540889277455,0,4.24603174603175,4.24603174603175,2.96930054252993,10.0760616372712,0.0974316528409362
"3.wood_aua_p",21,66,0.0140923147882633,0.0310652811979039,0,0.00657301763924162,0,0,0.179304897314376,0.179304897314376,3.2228450173746,11.9113468556635,0.00382387178034223
"3.fwood_aua_p",22,66,0.00354118528676657,0.0160541852397394,0,0.000144160621343283,0,0,0.119893428063943,0.119893428063943,6.07479723758148,39.5484888597031,0.00197613359761792
"3.nue",23,63,0.181665079365079,0.13945685442011,0.1483,0.161523529411765,0.12616926,0.0233,0.6884,0.6651,1.36565770069762,1.81296223455053,0.0175699121628071
"3.farm_n_surplus",24,63,87.4726984126984,41.6551584617331,87.54,84.7025490196078,25.337634,5.16,234.53,229.37,0.845031436697372,1.74486582598468,5.24805667203493
"3.dsecxx613*",25,66,7.09090909090909,16.7053443983814,1,2.38888888888889,0,1,72,71,2.80062097618885,6.69910197653105,2.05628574932001
"3.dseczz612*",26,66,3.10606060606061,6.60099942987374,1,1.24074074074074,0,1,30,29,3.2371380638907,9.27019442935667,0.812526861776884
"3.outputinputlesssubsratio",27,66,0.80774696969697,0.154231377322113,0.796765,0.800432777777778,0.113129793,0.45701,1.21579,0.75878,0.481687507622061,0.343281659255436,0.0189845701903749
"3.fo_kg_ha",28,66,391.110360522221,338.823278685329,249.720297161986,322.004541045706,125.022591748542,78.56093979442,1741.37727759914,1662.81633780472,2.14061925287522,4.34424073920766,41.7062625518831
"3.netem_ha",29,66,6493.85723410432,790.791507382694,6560.93705679582,6486.93061000875,933.613149171621,4764.48508180943,8462.6108880381,3698.12580622867,0.0721743059987138,-0.614429459930586,97.3397056975298
"3.ghg_ha",30,66,6661.62266467968,694.736538037874,6680.00330227113,6646.53406434563,816.317983909316,5223.15901814301,8462.60155009805,3239.44253195504,0.145986635168222,-0.579582715819391,85.5161563049019
"3.tde_ha",31,66,338.331807539699,104.989050968521,343.728282634241,334.702592284998,98.1811049321422,99.4882639035737,609.966499162479,510.478235258905,0.263204113689376,0.0294978854739583,12.9232588202205
"3.tie_ha",32,66,1093.15003838077,356.442012276993,1079.66609609832,1100.43052865481,299.102441656437,147.761394101877,2143.41659804191,1995.65520394003,-0.078967218091296,0.617280836699468,43.8749787388487
"3.tch4_ha",33,66,3599.11252853389,514.503208948204,3548.56261003994,3583.94831884286,568.773524164049,2609.17822838847,4824.16,2214.98177161153,0.248978496963352,-0.60331669621567,63.3309671030857
"3.tn20_ha",34,66,1631.02829022532,267.203088088617,1589.09001750256,1610.10006372795,213.749889509494,1198.42553191489,2846.88387096774,1648.45833905285,1.52527445557535,4.79524632043515,32.8904265071099
"4.cluster",1,22,4,0,4,4,0,4,4,0,NA,NA,0
"4.fa_aaua",2,22,127.276363636364,114.451992453707,88.2,108.613333333333,68.42199,32.8,544,511.2,2.13275805036603,5.16861511635917,24.4012467794572
"4.op_ha",3,22,-433.508236199902,498.004054882636,-293.387913460642,-391.588466328331,330.161535676871,-1690.24390243902,248.181818181818,1938.42572062084,-0.877121104666701,-0.0860923205514936,106.174821248977
"4.vc_ha",4,22,746.937249954848,282.135736867828,722.36525108248,719.345265111719,193.147634701195,315.463821892393,1727.14947856315,1411.68565667076,1.65177963888939,4.0848058549719,60.151541209739
"4.gm_ha",5,22,814.904189060333,268.134563773824,790.39543069581,788.221377860844,235.054770759466,464.419117647059,1453.11875693674,988.699639289678,0.838676991355638,-0.156963291843548,57.1664810762784
"4.nm_ha",6,22,-449.896396166027,424.946895627831,-374.293117989643,-428.701895366254,303.19070596086,-1533.75,215.827505827506,1749.57750582751,-0.651381124273927,-0.100720200559993,90.5989825609463
"4.fbi_ha",7,22,69.7037382770181,213.23878635396,47.4019866038735,70.5952683749756,203.865397931619,-412.992874109264,437.42700729927,850.419881408534,-0.014210219730869,-0.578066052459455,45.4626620054652
"4.slr_ha",8,22,0.0315131858635483,0.00678334290069578,0.030013355887209,0.0307427654502229,0.00530759582283352,0.0195538033395176,0.0500393974507532,0.0304855941112356,1.00546919306112,1.05408371622602,0.00144621356571408
"4.sck_glu",9,22,0.578450326080306,0.206451441513896,0.596890454429033,0.597760559981901,0.161808956840241,0,0.913515801354402,0.913515801354402,-0.97070717493735,1.03315648180184,0.0440155952234111
"4.sd_glu",10,22,1.59351671421407,0.355521845549814,1.54546341463415,1.56075383721104,0.196770870268643,1.10801792828685,2.74101969872538,1.63300177043852,1.37155192454356,2.48991020503234,0.075797512151289
"4.sd_dc",11,22,0,0,0,0,0,0,0,0,NA,NA,0
"4.lspec",12,22,0.991258226019544,0.0233491843097839,1,0.996963707544075,0,0.894696002603189,1,0.105303997396811,-3.23856845085547,10.3668895556185,0.00497806282116512
"4.feed_lu",13,22,235.645964990631,112.668307548295,208.561737454765,223.624855959555,115.600350771908,84.1885466198057,538.091925465838,453.903378846033,0.882303346584755,0.33358527295574,24.0209638798707
"4.homefeed_per",14,22,0.14257302828176,0.239988553011538,0,0.0949792169360354,0,0,0.812865497076023,0.812865497076023,1.54956580421595,1.06536426652249,0.0511657314192062
"4.cspec",15,22,0.00874177398045616,0.023349184309784,0,0.00303629245592543,0,0,0.105303997396811,0.105303997396811,3.23856845085547,10.3668895556185,0.00497806282116512
"4.ifert_ha",16,22,146.649336071879,53.0433583359335,133.612671172913,146.985259846697,38.9612538470108,0,254.98,254.98,-0.298750410871589,0.999358146006942,11.3088819951284
"4.arable_ha",17,22,0.0600387741435967,0.0971455303740163,0,0.0382099260743849,0,0,0.4,0.4,2.0985876796431,4.36606834511574,0.020711496666486
"4.fodder_ha",18,22,0.0194968461502388,0.0306627356433897,0,0.0140107274670687,0,0,0.10126582278481,0.10126582278481,1.21251707098467,0.184036582928254,0.0065373172045934
"4.grass_ha",19,22,0.851491641202661,0.144781096128519,0.891428563564652,0.867312835830808,0.117662175800218,0.557926829268293,1,0.442073170731707,-0.922554949804643,-0.552397870644918,0.0308674334093508
"4.rough_grazing_ha",20,22,0.419892103087871,0.892894074618834,0.0566715328467153,0.208905754546891,0.0840212145985401,0,3.82668977469671,3.82668977469671,2.67763292436454,6.93784441671183,0.190365656338415
"4.wood_aua_p",21,22,0.0160700821384228,0.0207331815874368,0.0015015015015015,0.0129827872340296,0.00222612612612613,0,0.0632478632478632,0.0632478632478632,0.859150112333208,-0.676983758787072,0.00442032916677248
"4.fwood_aua_p",22,22,0.000696515033124667,0.00230382688809263,0,0,0,0,0.00919963201471941,0.00919963201471941,2.85450403592759,6.8425337846447,0.000491177542900666
"4.nue",23,22,0.124622727272727,0.0661085682208274,0.1109,0.118888888888889,0.07361109,0.0429,0.2981,0.2552,0.748969954644944,-0.177771069070078,0.0140943941019241
"4.farm_n_surplus",24,22,135.667272727273,53.9777303446539,127.4,132.83,39.21477,51.02,267.68,216.66,0.574610189462482,-0.260507248580916,11.5080907767302
"4.dsecxx613*",25,22,6.63636363636364,19.1623277603428,1,1,0,1,82,81,3.07897273427082,8.53888762775318,4.08542200554609
"4.dseczz612*",26,22,1.54545454545455,2.55840859626733,1,1,0,1,13,12,4.07019549406165,15.2665289256198,0.545454545454545
"4.outputinputlesssubsratio",27,22,0.772377727272727,0.132780618563167,0.761935,0.761675555555556,0.104278671,0.55431,1.09429,0.53998,0.697080217826081,-0.054526169100384,0.0283089229958083
"4.fo_kg_ha",28,22,422.35409017047,330.960968085413,313.819506596079,339.879777104588,83.8363765677179,210.751104565538,1508.79023307436,1298.03912850882,2.26480166777367,4.03613265725286,70.5611154815563
"4.netem_ha",29,22,10122.8505174918,2373.35124226284,8926.60031524796,9733.71853307415,713.484979910418,7899.79927007299,17263.4994206257,9363.70015055273,1.46307454017041,1.41688337645807,506.000185013916
"4.ghg_ha",30,22,10305.4943757087,2401.95213670666,9191.67599483767,9837.29248461467,848.64906297374,8543.48605403515,17667.3001158749,9123.81406183971,1.59397682470641,1.81238218967292,512.097916197748
"4.tde_ha",31,22,474.145600795118,120.234239672586,464.752359210212,473.671789205818,110.57021977507,250.623916811092,703.772151898734,453.148235087642,0.0676902124845464,-0.856039323745878,25.6340260286674
"4.tie_ha",32,22,1994.50215550199,1020.44835780971,1687.23666725726,1887.51035144489,972.105768907173,734.452181987001,5387.02201622248,4652.56983423548,1.50441580896844,2.8970411159097,217.560320888937
"4.tch4_ha",33,22,5253.31218288557,994.397606719078,5279.83863010884,5165.61052207971,904.752788623022,3910.36238031754,7993.37195828505,4083.00957796752,0.86442413642407,0.511096730768245,212.006282094812
"4.tn20_ha",34,22,2583.534436526,1045.84589954022,2258.54048288479,2408.44420558299,524.571754793967,1628.89940239044,6403.08,4774.18059760956,2.22277400662443,5.32388942656984,222.975094979552
"5.cluster",1,10,5,0,5,5,0,5,5,0,NA,NA,0
"5.fa_aaua",2,10,185.994,162.932747080233,146.85,151.8425,73.75935,44.6,600.6,556,1.52967562381289,1.32513319952909,51.5238586201685
"5.op_ha",3,10,36.2781724576624,314.386395260854,107.882213920153,46.4361560446032,241.885839780506,-464.059405940594,455.351882160393,919.411288100987,-0.391864638079399,-1.45219860012624,99.4177074394266
"5.vc_ha",4,10,667.152811743588,410.291544635122,612.693784212908,600.073933585471,371.811518842649,274.766435986159,1596.17021276596,1321.4037767798,0.997237299128616,-0.0779545302296323,129.745578575562
